"Var1" "Var2" "value" "statistic"
"2232" "eXpress_nmrse" "ERR1211229" 28.3 "nrmse"
"2233" "Kallisto_nmrse" "ERR1211229" 20.7 "nrmse"
"2234" "RSEM_nmrse" "ERR1211230" 20.1 "nrmse"
"2235" "Salmon_align_nmrse" "ERR1211230" 23 "nrmse"
"2236" "Salmon_quasi_nmrse" "ERR1211230" 19.6 "nrmse"
"2237" "Salmon_SMEM_nmrse" "ERR1211230" 19.2 "nrmse"
"2238" "Sailfish_nmrse" "ERR1211230" 20.7 "nrmse"
"2239" "eXpress_nmrse" "ERR1211230" 69.6 "nrmse"
"2240" "Kallisto_nmrse" "ERR1211230" 19.8 "nrmse"
"2241" "RSEM_nmrse" "ERR1211231" 20.3 "nrmse"
"2242" "Salmon_align_nmrse" "ERR1211231" 24.7 "nrmse"
"2243" "Salmon_quasi_nmrse" "ERR1211231" 20.1 "nrmse"
"2244" "Salmon_SMEM_nmrse" "ERR1211231" 19.7 "nrmse"
"2245" "Sailfish_nmrse" "ERR1211231" 20.7 "nrmse"
"2246" "eXpress_nmrse" "ERR1211231" 50.7 "nrmse"
"2247" "Kallisto_nmrse" "ERR1211231" 20.2 "nrmse"
"2248" "RSEM_nmrse" "ERR1211232" 19.8 "nrmse"
"2249" "Salmon_align_nmrse" "ERR1211232" 23.5 "nrmse"
"2250" "Salmon_quasi_nmrse" "ERR1211232" 19.2 "nrmse"
"2251" "Salmon_SMEM_nmrse" "ERR1211232" 19 "nrmse"
"2252" "Sailfish_nmrse" "ERR1211232" 20.2 "nrmse"
"2253" "eXpress_nmrse" "ERR1211232" 26.6 "nrmse"
"2254" "Kallisto_nmrse" "ERR1211232" 19.4 "nrmse"
"2255" "RSEM_nmrse" "ERR1211233" 20.9 "nrmse"
"2256" "Salmon_align_nmrse" "ERR1211233" 24.9 "nrmse"
"2257" "Salmon_quasi_nmrse" "ERR1211233" 20.3 "nrmse"
"2258" "Salmon_SMEM_nmrse" "ERR1211233" 19.9 "nrmse"
"2259" "Sailfish_nmrse" "ERR1211233" 20.8 "nrmse"
"2260" "eXpress_nmrse" "ERR1211233" 55.4 "nrmse"
"2261" "Kallisto_nmrse" "ERR1211233" 20.4 "nrmse"
"2262" "RSEM_nmrse" "ERR1211234" 19.2 "nrmse"
"2263" "Salmon_align_nmrse" "ERR1211234" 21.9 "nrmse"
"2264" "Salmon_quasi_nmrse" "ERR1211234" 20.2 "nrmse"
"2265" "Salmon_SMEM_nmrse" "ERR1211234" 19.7 "nrmse"
"2266" "Sailfish_nmrse" "ERR1211234" 20.4 "nrmse"
"2267" "eXpress_nmrse" "ERR1211234" 25 "nrmse"
"2268" "Kallisto_nmrse" "ERR1211234" 20.3 "nrmse"
"2269" "RSEM_nmrse" "ERR1211235" 20.8 "nrmse"
"2270" "Salmon_align_nmrse" "ERR1211235" 24.3 "nrmse"
"2271" "Salmon_quasi_nmrse" "ERR1211235" 21.5 "nrmse"
"2272" "Salmon_SMEM_nmrse" "ERR1211235" 21.3 "nrmse"
"2273" "Sailfish_nmrse" "ERR1211235" 21.1 "nrmse"
"2274" "eXpress_nmrse" "ERR1211235" 28.5 "nrmse"
"2275" "Kallisto_nmrse" "ERR1211235" 22 "nrmse"
"2276" "RSEM_nmrse" "ERR1211237" 18.5 "nrmse"
"2277" "Salmon_align_nmrse" "ERR1211237" 23.7 "nrmse"
"2278" "Salmon_quasi_nmrse" "ERR1211237" 18.2 "nrmse"
"2279" "Salmon_SMEM_nmrse" "ERR1211237" 17.9 "nrmse"
"2280" "Sailfish_nmrse" "ERR1211237" 18.6 "nrmse"
"2281" "eXpress_nmrse" "ERR1211237" 30.2 "nrmse"
"2282" "Kallisto_nmrse" "ERR1211237" 18.5 "nrmse"
"2283" "RSEM_nmrse" "ERR1211238" 20.7 "nrmse"
"2284" "Salmon_align_nmrse" "ERR1211238" 22.8 "nrmse"
"2285" "Salmon_quasi_nmrse" "ERR1211238" 19.8 "nrmse"
"2286" "Salmon_SMEM_nmrse" "ERR1211238" 19.5 "nrmse"
"2287" "Sailfish_nmrse" "ERR1211238" 20.7 "nrmse"
"2288" "eXpress_nmrse" "ERR1211238" 29.2 "nrmse"
"2289" "Kallisto_nmrse" "ERR1211238" 20.2 "nrmse"
"2290" "RSEM_nmrse" "ERR1211239" 21 "nrmse"
"2291" "Salmon_align_nmrse" "ERR1211239" 24.1 "nrmse"
"2292" "Salmon_quasi_nmrse" "ERR1211239" 21.7 "nrmse"
"2293" "Salmon_SMEM_nmrse" "ERR1211239" 21.5 "nrmse"
"2294" "Sailfish_nmrse" "ERR1211239" 22.2 "nrmse"
"2295" "eXpress_nmrse" "ERR1211239" 90.5 "nrmse"
"2296" "Kallisto_nmrse" "ERR1211239" 22.1 "nrmse"
"2297" "RSEM_nmrse" "ERR1211240" 20.3 "nrmse"
"2298" "Salmon_align_nmrse" "ERR1211240" 24.5 "nrmse"
"2299" "Salmon_quasi_nmrse" "ERR1211240" 20.3 "nrmse"
"2300" "Salmon_SMEM_nmrse" "ERR1211240" 19.9 "nrmse"
"2301" "Sailfish_nmrse" "ERR1211240" 20.8 "nrmse"
"2302" "eXpress_nmrse" "ERR1211240" 50.3 "nrmse"
"2303" "Kallisto_nmrse" "ERR1211240" 20.4 "nrmse"
"2304" "RSEM_nmrse" "ERR1211242" 18.7 "nrmse"
"2305" "Salmon_align_nmrse" "ERR1211242" 22 "nrmse"
"2306" "Salmon_quasi_nmrse" "ERR1211242" 18.9 "nrmse"
"2307" "Salmon_SMEM_nmrse" "ERR1211242" 18.5 "nrmse"
"2308" "Sailfish_nmrse" "ERR1211242" 18.8 "nrmse"
"2309" "eXpress_nmrse" "ERR1211242" 28.7 "nrmse"
"2310" "Kallisto_nmrse" "ERR1211242" 19.2 "nrmse"
"2311" "RSEM_nmrse" "ERR1211243" 20.9 "nrmse"
"2312" "Salmon_align_nmrse" "ERR1211243" 23 "nrmse"
"2313" "Salmon_quasi_nmrse" "ERR1211243" 20.4 "nrmse"
"2314" "Salmon_SMEM_nmrse" "ERR1211243" 20.2 "nrmse"
"2315" "Sailfish_nmrse" "ERR1211243" 21.3 "nrmse"
"2316" "eXpress_nmrse" "ERR1211243" 97.2 "nrmse"
"2317" "Kallisto_nmrse" "ERR1211243" 20.7 "nrmse"
"2318" "RSEM_nmrse" "ERR1211244" 22.7 "nrmse"
"2319" "Salmon_align_nmrse" "ERR1211244" 25.1 "nrmse"
"2320" "Salmon_quasi_nmrse" "ERR1211244" 22.7 "nrmse"
"2321" "Salmon_SMEM_nmrse" "ERR1211244" 22.5 "nrmse"
"2322" "Sailfish_nmrse" "ERR1211244" 23.5 "nrmse"
"2323" "eXpress_nmrse" "ERR1211244" 124.4 "nrmse"
"2324" "Kallisto_nmrse" "ERR1211244" 22.9 "nrmse"
"2325" "RSEM_nmrse" "ERR1211245" 20.5 "nrmse"
"2326" "Salmon_align_nmrse" "ERR1211245" 23.6 "nrmse"
"2327" "Salmon_quasi_nmrse" "ERR1211245" 21.5 "nrmse"
"2328" "Salmon_SMEM_nmrse" "ERR1211245" 21.3 "nrmse"
"2329" "Sailfish_nmrse" "ERR1211245" 21.5 "nrmse"
"2330" "eXpress_nmrse" "ERR1211245" 118.4 "nrmse"
"2331" "Kallisto_nmrse" "ERR1211245" 21.9 "nrmse"
"2332" "RSEM_nmrse" "ERR1211247" 21.4 "nrmse"
"2333" "Salmon_align_nmrse" "ERR1211247" 24.4 "nrmse"
"2334" "Salmon_quasi_nmrse" "ERR1211247" 22.5 "nrmse"
"2335" "Salmon_SMEM_nmrse" "ERR1211247" 22.2 "nrmse"
"2336" "Sailfish_nmrse" "ERR1211247" 22 "nrmse"
"2337" "eXpress_nmrse" "ERR1211247" 105.6 "nrmse"
"2338" "Kallisto_nmrse" "ERR1211247" 22.8 "nrmse"
"2339" "RSEM_nmrse" "ERR1211248" 20.7 "nrmse"
"2340" "Salmon_align_nmrse" "ERR1211248" 24.3 "nrmse"
"2341" "Salmon_quasi_nmrse" "ERR1211248" 20 "nrmse"
"2342" "Salmon_SMEM_nmrse" "ERR1211248" 19.7 "nrmse"
"2343" "Sailfish_nmrse" "ERR1211248" 20.9 "nrmse"
"2344" "eXpress_nmrse" "ERR1211248" 50 "nrmse"
"2345" "Kallisto_nmrse" "ERR1211248" 20 "nrmse"
"2346" "RSEM_nmrse" "ERR1211251" 20.1 "nrmse"
"2347" "Salmon_align_nmrse" "ERR1211251" 24.6 "nrmse"
"2348" "Salmon_quasi_nmrse" "ERR1211251" 19.4 "nrmse"
"2349" "Salmon_SMEM_nmrse" "ERR1211251" 18.9 "nrmse"
"2350" "Sailfish_nmrse" "ERR1211251" 20.5 "nrmse"
"2351" "eXpress_nmrse" "ERR1211251" 47.4 "nrmse"
"2352" "Kallisto_nmrse" "ERR1211251" 19.5 "nrmse"
"2353" "RSEM_nmrse" "ERR1211252" 21.8 "nrmse"
"2354" "Salmon_align_nmrse" "ERR1211252" 25.8 "nrmse"
"2355" "Salmon_quasi_nmrse" "ERR1211252" 21.6 "nrmse"
"2356" "Salmon_SMEM_nmrse" "ERR1211252" 21.1 "nrmse"
"2357" "Sailfish_nmrse" "ERR1211252" 22 "nrmse"
"2358" "eXpress_nmrse" "ERR1211252" 54.9 "nrmse"
"2359" "Kallisto_nmrse" "ERR1211252" 21.7 "nrmse"
"2360" "RSEM_nmrse" "ERR1211253" 19.2 "nrmse"
"2361" "Salmon_align_nmrse" "ERR1211253" 23.3 "nrmse"
"2362" "Salmon_quasi_nmrse" "ERR1211253" 19.2 "nrmse"
"2363" "Salmon_SMEM_nmrse" "ERR1211253" 18.8 "nrmse"
"2364" "Sailfish_nmrse" "ERR1211253" 19.6 "nrmse"
"2365" "eXpress_nmrse" "ERR1211253" 29.7 "nrmse"
"2366" "Kallisto_nmrse" "ERR1211253" 19.4 "nrmse"
"2367" "RSEM_nmrse" "ERR1211254" 21.7 "nrmse"
"2368" "Salmon_align_nmrse" "ERR1211254" 25.4 "nrmse"
"2369" "Salmon_quasi_nmrse" "ERR1211254" 21.4 "nrmse"
"2370" "Salmon_SMEM_nmrse" "ERR1211254" 20.9 "nrmse"
"2371" "Sailfish_nmrse" "ERR1211254" 22.5 "nrmse"
"2372" "eXpress_nmrse" "ERR1211254" 49.7 "nrmse"
"2373" "Kallisto_nmrse" "ERR1211254" 21.5 "nrmse"
"2374" "RSEM_nmrse" "ERR1211255" 21.6 "nrmse"
"2375" "Salmon_align_nmrse" "ERR1211255" 25.9 "nrmse"
"2376" "Salmon_quasi_nmrse" "ERR1211255" 21.2 "nrmse"
"2377" "Salmon_SMEM_nmrse" "ERR1211255" 21.1 "nrmse"
"2378" "Sailfish_nmrse" "ERR1211255" 22.1 "nrmse"
"2379" "eXpress_nmrse" "ERR1211255" 51.1 "nrmse"
"2380" "Kallisto_nmrse" "ERR1211255" 21.2 "nrmse"
"2381" "RSEM_nmrse" "ERR1211256" 21.2 "nrmse"
"2382" "Salmon_align_nmrse" "ERR1211256" 23.3 "nrmse"
"2383" "Salmon_quasi_nmrse" "ERR1211256" 20.5 "nrmse"
"2384" "Salmon_SMEM_nmrse" "ERR1211256" 20.3 "nrmse"
"2385" "Sailfish_nmrse" "ERR1211256" 21.2 "nrmse"
"2386" "eXpress_nmrse" "ERR1211256" 105.7 "nrmse"
"2387" "Kallisto_nmrse" "ERR1211256" 21.1 "nrmse"
"2388" "RSEM_nmrse" "ERR1211257" 20.2 "nrmse"
"2389" "Salmon_align_nmrse" "ERR1211257" 24.5 "nrmse"
"2390" "Salmon_quasi_nmrse" "ERR1211257" 20.1 "nrmse"
"2391" "Salmon_SMEM_nmrse" "ERR1211257" 19.7 "nrmse"
"2392" "Sailfish_nmrse" "ERR1211257" 20.3 "nrmse"
"2393" "eXpress_nmrse" "ERR1211257" 28.4 "nrmse"
"2394" "Kallisto_nmrse" "ERR1211257" 20.3 "nrmse"
"2395" "RSEM_nmrse" "ERR1211258" 19.7 "nrmse"
"2396" "Salmon_align_nmrse" "ERR1211258" 24.3 "nrmse"
"2397" "Salmon_quasi_nmrse" "ERR1211258" 19.5 "nrmse"
"2398" "Salmon_SMEM_nmrse" "ERR1211258" 19.1 "nrmse"
"2399" "Sailfish_nmrse" "ERR1211258" 19.7 "nrmse"
"2400" "eXpress_nmrse" "ERR1211258" 47.9 "nrmse"
"2401" "Kallisto_nmrse" "ERR1211258" 19.5 "nrmse"
"2402" "RSEM_nmrse" "ERR1211259" 18.9 "nrmse"
"2403" "Salmon_align_nmrse" "ERR1211259" 23.7 "nrmse"
"2404" "Salmon_quasi_nmrse" "ERR1211259" 19 "nrmse"
"2405" "Salmon_SMEM_nmrse" "ERR1211259" 18.7 "nrmse"
"2406" "Sailfish_nmrse" "ERR1211259" 18.9 "nrmse"
"2407" "eXpress_nmrse" "ERR1211259" 29.5 "nrmse"
"2408" "Kallisto_nmrse" "ERR1211259" 19.3 "nrmse"
"2409" "RSEM_nmrse" "ERR1211260" 21.3 "nrmse"
"2410" "Salmon_align_nmrse" "ERR1211260" 23.4 "nrmse"
"2411" "Salmon_quasi_nmrse" "ERR1211260" 21.1 "nrmse"
"2412" "Salmon_SMEM_nmrse" "ERR1211260" 20.9 "nrmse"
"2413" "Sailfish_nmrse" "ERR1211260" 21.6 "nrmse"
"2414" "eXpress_nmrse" "ERR1211260" 26.8 "nrmse"
"2415" "Kallisto_nmrse" "ERR1211260" 21.4 "nrmse"
"2416" "RSEM_nmrse" "ERR1211261" 19.5 "nrmse"
"2417" "Salmon_align_nmrse" "ERR1211261" 22.4 "nrmse"
"2418" "Salmon_quasi_nmrse" "ERR1211261" 20 "nrmse"
"2419" "Salmon_SMEM_nmrse" "ERR1211261" 19.8 "nrmse"
"2420" "Sailfish_nmrse" "ERR1211261" 20.2 "nrmse"
"2421" "eXpress_nmrse" "ERR1211261" 28.1 "nrmse"
"2422" "Kallisto_nmrse" "ERR1211261" 20.4 "nrmse"
"2423" "RSEM_nmrse" "ERR1211262" 21.8 "nrmse"
"2424" "Salmon_align_nmrse" "ERR1211262" 25.4 "nrmse"
"2425" "Salmon_quasi_nmrse" "ERR1211262" 21.5 "nrmse"
"2426" "Salmon_SMEM_nmrse" "ERR1211262" 21 "nrmse"
"2427" "Sailfish_nmrse" "ERR1211262" 22.2 "nrmse"
"2428" "eXpress_nmrse" "ERR1211262" 55.2 "nrmse"
"2429" "Kallisto_nmrse" "ERR1211262" 21.7 "nrmse"
"2430" "RSEM_nmrse" "ERR1211263" 20.4 "nrmse"
"2431" "Salmon_align_nmrse" "ERR1211263" 25.3 "nrmse"
"2432" "Salmon_quasi_nmrse" "ERR1211263" 20.1 "nrmse"
"2433" "Salmon_SMEM_nmrse" "ERR1211263" 19.6 "nrmse"
"2434" "Sailfish_nmrse" "ERR1211263" 20.6 "nrmse"
"2435" "eXpress_nmrse" "ERR1211263" 50.6 "nrmse"
"2436" "Kallisto_nmrse" "ERR1211263" 20.1 "nrmse"
"2437" "RSEM_nmrse" "ERR1211264" 22.4 "nrmse"
"2438" "Salmon_align_nmrse" "ERR1211264" 25.3 "nrmse"
"2439" "Salmon_quasi_nmrse" "ERR1211264" 22.6 "nrmse"
"2440" "Salmon_SMEM_nmrse" "ERR1211264" 22.5 "nrmse"
"2441" "Sailfish_nmrse" "ERR1211264" 23 "nrmse"
"2442" "eXpress_nmrse" "ERR1211264" 83.4 "nrmse"
"2443" "Kallisto_nmrse" "ERR1211264" 22.9 "nrmse"
"2444" "RSEM_nmrse" "ERR1211265" 18.7 "nrmse"
"2445" "Salmon_align_nmrse" "ERR1211265" 23.8 "nrmse"
"2446" "Salmon_quasi_nmrse" "ERR1211265" 19 "nrmse"
"2447" "Salmon_SMEM_nmrse" "ERR1211265" 18.7 "nrmse"
"2448" "Sailfish_nmrse" "ERR1211265" 19 "nrmse"
"2449" "eXpress_nmrse" "ERR1211265" 29.6 "nrmse"
"2450" "Kallisto_nmrse" "ERR1211265" 19.1 "nrmse"
"2451" "RSEM_nmrse" "ERR1211266" 21.5 "nrmse"
"2452" "Salmon_align_nmrse" "ERR1211266" 25.2 "nrmse"
"2453" "Salmon_quasi_nmrse" "ERR1211266" 21.4 "nrmse"
"2454" "Salmon_SMEM_nmrse" "ERR1211266" 21 "nrmse"
"2455" "Sailfish_nmrse" "ERR1211266" 21.9 "nrmse"
"2456" "eXpress_nmrse" "ERR1211266" 52.3 "nrmse"
"2457" "Kallisto_nmrse" "ERR1211266" 21.6 "nrmse"
"2458" "RSEM_nmrse" "ERR1211267" 20.9 "nrmse"
"2459" "Salmon_align_nmrse" "ERR1211267" 25 "nrmse"
"2460" "Salmon_quasi_nmrse" "ERR1211267" 20.3 "nrmse"
"2461" "Salmon_SMEM_nmrse" "ERR1211267" 19.9 "nrmse"
"2462" "Sailfish_nmrse" "ERR1211267" 21 "nrmse"
"2463" "eXpress_nmrse" "ERR1211267" 55.9 "nrmse"
"2464" "Kallisto_nmrse" "ERR1211267" 20.4 "nrmse"
"2465" "RSEM_nmrse" "ERR1211269" 21.6 "nrmse"
"2466" "Salmon_align_nmrse" "ERR1211269" 25.6 "nrmse"
"2467" "Salmon_quasi_nmrse" "ERR1211269" 22.7 "nrmse"
"2468" "Salmon_SMEM_nmrse" "ERR1211269" 22.4 "nrmse"
"2469" "Sailfish_nmrse" "ERR1211269" 22.6 "nrmse"
"2470" "eXpress_nmrse" "ERR1211269" 112 "nrmse"
"2471" "Kallisto_nmrse" "ERR1211269" 23.5 "nrmse"
"2472" "RSEM_nmrse" "ERR1211270" 20.8 "nrmse"
"2473" "Salmon_align_nmrse" "ERR1211270" 24.3 "nrmse"
"2474" "Salmon_quasi_nmrse" "ERR1211270" 21.6 "nrmse"
"2475" "Salmon_SMEM_nmrse" "ERR1211270" 21.5 "nrmse"
"2476" "Sailfish_nmrse" "ERR1211270" 21.3 "nrmse"
"2477" "eXpress_nmrse" "ERR1211270" 103.9 "nrmse"
"2478" "Kallisto_nmrse" "ERR1211270" 21.9 "nrmse"
"2479" "RSEM_nmrse" "ERR1211271" 23.7 "nrmse"
"2480" "Salmon_align_nmrse" "ERR1211271" 29.2 "nrmse"
"2481" "Salmon_quasi_nmrse" "ERR1211271" 23.9 "nrmse"
"2482" "Salmon_SMEM_nmrse" "ERR1211271" 23.2 "nrmse"
"2483" "Sailfish_nmrse" "ERR1211271" 24.6 "nrmse"
"2484" "eXpress_nmrse" "ERR1211271" 55.9 "nrmse"
"2485" "Kallisto_nmrse" "ERR1211271" 24.8 "nrmse"
"2486" "RSEM_nmrse" "ERR1211468" 21 "nrmse"
"2487" "Salmon_align_nmrse" "ERR1211468" 25.8 "nrmse"
"2488" "Salmon_quasi_nmrse" "ERR1211468" 20.2 "nrmse"
"2489" "Salmon_SMEM_nmrse" "ERR1211468" 19.9 "nrmse"
"2490" "Sailfish_nmrse" "ERR1211468" 21.2 "nrmse"
"2491" "eXpress_nmrse" "ERR1211468" 32.9 "nrmse"
"2492" "Kallisto_nmrse" "ERR1211468" 20.1 "nrmse"
"2493" "RSEM_nmrse" "ERR1211469" 20.7 "nrmse"
"2494" "Salmon_align_nmrse" "ERR1211469" 25.5 "nrmse"
"2495" "Salmon_quasi_nmrse" "ERR1211469" 19.9 "nrmse"
"2496" "Salmon_SMEM_nmrse" "ERR1211469" 19.2 "nrmse"
"2497" "Sailfish_nmrse" "ERR1211469" 21.2 "nrmse"
"2498" "eXpress_nmrse" "ERR1211469" 32.4 "nrmse"
"2499" "Kallisto_nmrse" "ERR1211469" 19.8 "nrmse"
"2500" "RSEM_nmrse" "ERR1211470" 19.2 "nrmse"
"2501" "Salmon_align_nmrse" "ERR1211470" 24.4 "nrmse"
"2502" "Salmon_quasi_nmrse" "ERR1211470" 18.6 "nrmse"
"2503" "Salmon_SMEM_nmrse" "ERR1211470" 18 "nrmse"
"2504" "Sailfish_nmrse" "ERR1211470" 19.1 "nrmse"
"2505" "eXpress_nmrse" "ERR1211470" 30.3 "nrmse"
"2506" "Kallisto_nmrse" "ERR1211470" 18.5 "nrmse"
"2507" "RSEM_nmrse" "ERR1211472" 23.4 "nrmse"
"2508" "Salmon_align_nmrse" "ERR1211472" 28 "nrmse"
"2509" "Salmon_quasi_nmrse" "ERR1211472" 22.2 "nrmse"
"2510" "Salmon_SMEM_nmrse" "ERR1211472" 21.7 "nrmse"
"2511" "Sailfish_nmrse" "ERR1211472" 23.7 "nrmse"
"2512" "eXpress_nmrse" "ERR1211472" 34.4 "nrmse"
"2513" "Kallisto_nmrse" "ERR1211472" 22.1 "nrmse"
"2514" "RSEM_nmrse" "ERR1211473" 17.7 "nrmse"
"2515" "Salmon_align_nmrse" "ERR1211473" 23.2 "nrmse"
"2516" "Salmon_quasi_nmrse" "ERR1211473" 17 "nrmse"
"2517" "Salmon_SMEM_nmrse" "ERR1211473" 16.4 "nrmse"
"2518" "Sailfish_nmrse" "ERR1211473" 17.7 "nrmse"
"2519" "eXpress_nmrse" "ERR1211473" 28.8 "nrmse"
"2520" "Kallisto_nmrse" "ERR1211473" 17.3 "nrmse"
"2521" "RSEM_nmrse" "ERR1211474" 19.5 "nrmse"
"2522" "Salmon_align_nmrse" "ERR1211474" 25 "nrmse"
"2523" "Salmon_quasi_nmrse" "ERR1211474" 18.7 "nrmse"
"2524" "Salmon_SMEM_nmrse" "ERR1211474" 18.3 "nrmse"
"2525" "Sailfish_nmrse" "ERR1211474" 19.6 "nrmse"
"2526" "eXpress_nmrse" "ERR1211474" 30.4 "nrmse"
"2527" "Kallisto_nmrse" "ERR1211474" 18.8 "nrmse"
"2528" "RSEM_nmrse" "ERR1211476" 19.3 "nrmse"
"2529" "Salmon_align_nmrse" "ERR1211476" 24.3 "nrmse"
"2530" "Salmon_quasi_nmrse" "ERR1211476" 18.2 "nrmse"
"2531" "Salmon_SMEM_nmrse" "ERR1211476" 17.6 "nrmse"
"2532" "Sailfish_nmrse" "ERR1211476" 19 "nrmse"
"2533" "eXpress_nmrse" "ERR1211476" 29.7 "nrmse"
"2534" "Kallisto_nmrse" "ERR1211476" 18.2 "nrmse"
"2535" "RSEM_nmrse" "ERR1211480" 20.1 "nrmse"
"2536" "Salmon_align_nmrse" "ERR1211480" 25.2 "nrmse"
"2537" "Salmon_quasi_nmrse" "ERR1211480" 19.2 "nrmse"
"2538" "Salmon_SMEM_nmrse" "ERR1211480" 18.4 "nrmse"
"2539" "Sailfish_nmrse" "ERR1211480" 20.2 "nrmse"
"2540" "eXpress_nmrse" "ERR1211480" 30.7 "nrmse"
"2541" "Kallisto_nmrse" "ERR1211480" 19.1 "nrmse"
"2542" "RSEM_nmrse" "ERR1211481" 19.3 "nrmse"
"2543" "Salmon_align_nmrse" "ERR1211481" 24.2 "nrmse"
"2544" "Salmon_quasi_nmrse" "ERR1211481" 18.6 "nrmse"
"2545" "Salmon_SMEM_nmrse" "ERR1211481" 18.1 "nrmse"
"2546" "Sailfish_nmrse" "ERR1211481" 19.3 "nrmse"
"2547" "eXpress_nmrse" "ERR1211481" 29.8 "nrmse"
"2548" "Kallisto_nmrse" "ERR1211481" 18.4 "nrmse"
"2549" "RSEM_nmrse" "ERR1211483" 18.7 "nrmse"
"2550" "Salmon_align_nmrse" "ERR1211483" 23.8 "nrmse"
"2551" "Salmon_quasi_nmrse" "ERR1211483" 18 "nrmse"
"2552" "Salmon_SMEM_nmrse" "ERR1211483" 17.3 "nrmse"
"2553" "Sailfish_nmrse" "ERR1211483" 19.1 "nrmse"
"2554" "eXpress_nmrse" "ERR1211483" 29.6 "nrmse"
"2555" "Kallisto_nmrse" "ERR1211483" 18 "nrmse"
"2556" "RSEM_nmrse" "ERR1211484" 18.4 "nrmse"
"2557" "Salmon_align_nmrse" "ERR1211484" 23.8 "nrmse"
"2558" "Salmon_quasi_nmrse" "ERR1211484" 17.7 "nrmse"
"2559" "Salmon_SMEM_nmrse" "ERR1211484" 17.1 "nrmse"
"2560" "Sailfish_nmrse" "ERR1211484" 18.8 "nrmse"
"2561" "eXpress_nmrse" "ERR1211484" 29.7 "nrmse"
"2562" "Kallisto_nmrse" "ERR1211484" 17.9 "nrmse"
"2563" "RSEM_nmrse" "ERR1211485" 21.5 "nrmse"
"2564" "Salmon_align_nmrse" "ERR1211485" 26.5 "nrmse"
"2565" "Salmon_quasi_nmrse" "ERR1211485" 20.5 "nrmse"
"2566" "Salmon_SMEM_nmrse" "ERR1211485" 19.9 "nrmse"
"2567" "Sailfish_nmrse" "ERR1211485" 21.3 "nrmse"
"2568" "eXpress_nmrse" "ERR1211485" 33.8 "nrmse"
"2569" "Kallisto_nmrse" "ERR1211485" 20.4 "nrmse"
"2570" "RSEM_nmrse" "ERR1211486" 23.7 "nrmse"
"2571" "Salmon_align_nmrse" "ERR1211486" 28.2 "nrmse"
"2572" "Salmon_quasi_nmrse" "ERR1211486" 23 "nrmse"
"2573" "Salmon_SMEM_nmrse" "ERR1211486" 22.5 "nrmse"
"2574" "Sailfish_nmrse" "ERR1211486" 24.6 "nrmse"
"2575" "eXpress_nmrse" "ERR1211486" 34.8 "nrmse"
"2576" "Kallisto_nmrse" "ERR1211486" 22.9 "nrmse"
"2577" "RSEM_nmrse" "ERR1211487" 19.3 "nrmse"
"2578" "Salmon_align_nmrse" "ERR1211487" 24.7 "nrmse"
"2579" "Salmon_quasi_nmrse" "ERR1211487" 18.5 "nrmse"
"2580" "Salmon_SMEM_nmrse" "ERR1211487" 18 "nrmse"
"2581" "Sailfish_nmrse" "ERR1211487" 19.3 "nrmse"
"2582" "eXpress_nmrse" "ERR1211487" 30.2 "nrmse"
"2583" "Kallisto_nmrse" "ERR1211487" 18.5 "nrmse"
"2584" "RSEM_nmrse" "ERR1211488" 19.2 "nrmse"
"2585" "Salmon_align_nmrse" "ERR1211488" 24.6 "nrmse"
"2586" "Salmon_quasi_nmrse" "ERR1211488" 18.5 "nrmse"
"2587" "Salmon_SMEM_nmrse" "ERR1211488" 18.1 "nrmse"
"2588" "Sailfish_nmrse" "ERR1211488" 19.4 "nrmse"
"2589" "eXpress_nmrse" "ERR1211488" 30.2 "nrmse"
"2590" "Kallisto_nmrse" "ERR1211488" 18.6 "nrmse"
"2591" "RSEM_nmrse" "ERR1211489" 17.9 "nrmse"
"2592" "Salmon_align_nmrse" "ERR1211489" 23.6 "nrmse"
"2593" "Salmon_quasi_nmrse" "ERR1211489" 17 "nrmse"
"2594" "Salmon_SMEM_nmrse" "ERR1211489" 16.5 "nrmse"
"2595" "Sailfish_nmrse" "ERR1211489" 18.2 "nrmse"
"2596" "eXpress_nmrse" "ERR1211489" 29.1 "nrmse"
"2597" "Kallisto_nmrse" "ERR1211489" 17.3 "nrmse"
"2598" "RSEM_nmrse" "ERR1211491" 23.8 "nrmse"
"2599" "Salmon_align_nmrse" "ERR1211491" 28.5 "nrmse"
"2600" "Salmon_quasi_nmrse" "ERR1211491" 23.8 "nrmse"
"2601" "Salmon_SMEM_nmrse" "ERR1211491" 23.2 "nrmse"
"2602" "Sailfish_nmrse" "ERR1211491" 24.1 "nrmse"
"2603" "eXpress_nmrse" "ERR1211491" 35.1 "nrmse"
"2604" "Kallisto_nmrse" "ERR1211491" 23.6 "nrmse"
"2605" "RSEM_nmrse" "ERR1211492" 17.9 "nrmse"
"2606" "Salmon_align_nmrse" "ERR1211492" 23.4 "nrmse"
"2607" "Salmon_quasi_nmrse" "ERR1211492" 17.1 "nrmse"
"2608" "Salmon_SMEM_nmrse" "ERR1211492" 16.5 "nrmse"
"2609" "Sailfish_nmrse" "ERR1211492" 17.6 "nrmse"
"2610" "eXpress_nmrse" "ERR1211492" 28.9 "nrmse"
"2611" "Kallisto_nmrse" "ERR1211492" 17.1 "nrmse"
"2612" "RSEM_nmrse" "ERR1211493" 19.5 "nrmse"
